id,name,name_with_place,municipality,locality,county,tariff_zones,modes,lines,line_count,longitude,latitude
de:08118:7839,Alter Friedhof,Ensingen Alter Friedhof,Vaihingen an der Enz,Ensingen,LB,"4, 5",Bus,591A,1,8.9497521,48.967966
de:08111:2428,Alter Gutshof,Alter Gutshof,Stuttgart,Stuttgart,S,"20, 1",Bus,57,1,9.1906075,48.8181701
de:08118:7435,Alter Oßweiler Weg,Ludw. Alter Oßweiler Weg,Ludwigsburg,Ludwigsburg,LB,"34, 2",Bus,"433, 433A",2,9.2084144,48.8957423
de:08116:4293,Alter Sportplatz,Wendlingen (N) Alter Sportpl.,Wendlingen am Neckar,Wendlingen (N),ES,"51, 4",Bus,"154, 155A",2,9.3922216,48.6699854
de:08118:6887,Alter Weg,Tamm Alter Weg,Tamm,Tamm,LB,"45, 3",Bus,"536, 536A",2,9.1285213,48.921658
de:08416:6362,Altes Rathaus,Dettenhausen Altes Rathaus,Dettenhausen,Dettenhausen,TÜ,"68, 5",Bus; Ruftaxi; SEV-Bus,"R46E, 826A, RT828, RT46",4,9.0976867,48.6096255
de:08115:4798,Altes Rathaus,Hildrizhausen Altes Rathaus,Hildrizhausen,Hildrizhausen,BB,"58, 4",Bus; Ruftaxi,"751, 752, RT46",3,8.9663537,48.625166
de:08115:4863,Altes Rathaus,Unterjett. Altes Rathaus,Jettingen,Unterjettingen,BB,"77, 5",Bus; Nachtbus,"774, 774A, X77, N70",4,8.7831466,48.564456
de:08116:5017,Altes Rathaus,Kemnat Altes Rathaus,Ostfildern,Kemnat,ES,"30, 2",Bus; Nachtbus,"130, 131, N22",3,9.2328294,48.7174495
de:08115:3180,Altes Rathaus,Maichingen Altes Rathaus,Sindelfingen,Maichingen,BB,"47, 48, 3",Bus,"702, 704A, 705, 748",4,8.9647258,48.7241912
de:08119:5156,Altes Rathaus,Bittenfeld Altes Rathaus,Waiblingen,Bittenfeld,WN,"32, 34, 43, 44, 2, 3",Bus; Nachtbus,"201, 201A, N24",3,9.3170242,48.8908633
de:08236:3700,Altes Schulhaus,Neuhausen Altes Schulhaus,Neuhausen,Neuhausen (Enzkreis),PFLA,,Bus,"663, 666A",2,8.7802265,48.791476
de:08118:6964,Altes Schulhaus,Ensingen Altes Schulhaus,Vaihingen an der Enz,Ensingen,LB,"56, 66, 4, 5",Bus,"590, 591A",2,8.9532189,48.9703773
de:08119:4969,Altfürstenhütte,Großerl. Altfürstenhütte,Großerlach,Großerlach,WN,"73, 74, 5",Bus; Ruftaxi,"372, 380, RT380",3,9.5067399,49.0699908
de:08235:1170,Althengstett,Althengstett,Althengstett,Althengstett,CW,"5, 6",Bus; R-Bahn,"RB76, 670, 670.2",3,8.7974297,48.726897
de:08416:5212,Altingen,Altingen,Ammerbuch,Altingen,TÜ,,Bus; Nachtbus; R-Bahn,"RB63, 776, 777, 794, N80",5,8.9087885,48.5619796
de:08115:2352,Altstadt,Leonberg Altstadt,Leonberg,Leonberg,BB,"46, 3",Bus; Nachtbus,"X2, 92, 635, 643, 650, 651, 651A, N63, X60",9,9.0165768,48.8014938
de:08116:4328,Altvaterweg,Kirchheim (T) Altvaterweg,Kirchheim unter Teck,Kirchheim (T),ES,"61, 5",Bus; Ruftaxi,"161, RT161",2,9.4584527,48.6328529
de:08116:4091,Alup,Köngen Alup,Köngen,Köngen,ES,"51, 4",Bus; Nachtbus,"151, N15",2,9.3631681,48.6777155
de:08111:2544,Am Bergwald,Am Bergwald,Stuttgart,Stuttgart,S,"1, 2",Bus; Nachtbus,"65, N7",2,9.2486078,48.7560839
de:08111:2453,Am Bismarckturm,Am Bismarckturm,Stuttgart,Stuttgart,S,"10, 1",Bus; Nachtbus,"43, 50, N2",3,9.1551362,48.7920918
de:08119:5384,Am Brenner,Lippoldsw. Am Brenner,Auenwald,Lippoldsweiler,WN,"63, 73, 5",Bus,"382, 382A",2,9.5213271,48.9390372
de:08119:3754,Am Bronnbach,Weiler Am Bronnbach,Schorndorf,Weiler (Schorndorf),WN,"52, 4",Bus,"245, 245A",2,9.4946878,48.7987044
de:08117:2018,Am Brünnele,Albershausen Am Brünnele,Albershausen,Albershausen,GP,"4, 5",Bus,916A,1,9.5645933,48.6915972
de:08119:5348,Am Dresselbach,Sachsenw. Am Dresselbach,Backnang,Sachsenweiler,WN,"53, 54, 4",Bus,"360, 362, 362A",3,9.4610594,48.9431069
de:08115:6532,Am Eschelbach,Holzgerlingen Am Eschelbach,Holzgerlingen,Holzgerlingen,BB,4,Bus,"756, 757",2,9.0172651,48.6310235
de:08111:2592,Am Feldrand,Am Feldrand,Stuttgart,Stuttgart,S,"20, 1",Bus; Nachtbus,"81, N1",2,9.0980417,48.7360602
de:08116:7849,Am Filswehr,Plochingen Am Filswehr,Plochingen,Plochingen,ES,3,Bus,159,1,9.4304978,48.7020958
de:08118:3582,Am Friedhof,Pleidelsheim Am Friedhof,Pleidelsheim,Pleidelsheim,LB,"55, 4",Bus,"444, 567, N44",3,9.1999821,48.9594756
de:08118:7088,Am Friedhof,Großsachsenheim Am Friedhof,Sachsenheim,Großsachsenheim,LB,"55, 56, 65, 66, 4, 5",Bus; Nachtbus,"554, N56",2,9.0677405,48.9574986
de:08117:9302,Am Galgenberg,Göppingen Am Galgenberg,Göppingen,Göppingen,GP,"5, 6",Bus,903,1,9.6774244,48.7015547
de:08425:2502,Am Kiesgraben,Halzhausen Am Kiesgraben,Lonsee,Halzhausen,ULLA,,Bus,46,1,9.9266178,48.5329938
de:08115:3188,Am Kindelberg,Renningen Am Kindelberg,Renningen,Renningen,BB,"56, 4",Bus,637,1,8.930166,48.7611795
de:08111:199,Am Kirchplatz,Am Kirchplatz,Stuttgart,Stuttgart,S,"1, 2",Bus,98,1,9.1598624,48.8486829
de:08111:2245,Am Kriegsbergturm,Am Kriegsbergturm,Stuttgart,Stuttgart,S,"10, 1",Bus; Nachtbus,"44, N2",2,9.1741011,48.7899783
de:08119:5160,Am Kätzenbach,Waiblingen Am Kätzenbach,Waiblingen,Waiblingen,WN,"32, 2",Bus; Nachtbus,"204, N21",2,9.3277464,48.8310168
de:08116:2082,Am Lindle,Bonlanden Am Lindle,Filderstadt,Bonlanden,ES,"38, 39, 2",Bus,"812, 813, 815, 816A, 818A",5,9.2148995,48.6526033
de:08118:3019,Am Maurener Berg,Ditzingen Am Maurener Berg,Ditzingen,Ditzingen,LB,"36, 46, 2, 3",Bus,"622, 624",2,9.0652706,48.8342172
de:08111:4067,Am Mittelkai,Am Mittelkai,Stuttgart,Stuttgart,S,"20, 31, 1, 2",Bus,103,1,9.2655866,48.7545982
de:08119:7569,Am Mühlbach,Schorndorf Am Mühlbach,Schorndorf,Schorndorf,WN,"52, 4",Bus,"234, 244, 244A",3,9.526911,48.8107821
de:08111:2615,Am Ochsenwald,Am Ochsenwald,Stuttgart,Stuttgart,S,"20, 38, 1, 2",Bus; Nachtbus,"82, N10",2,9.0914746,48.7207425
de:08118:6952,Am Pfaffenwald,Hochdorf (E) Am Pfaffenwald,Eberdingen,Hochdorf (Eberdingen),LB,"46, 56, 3, 4",Bus,595,1,8.9974479,48.8891876
de:08111:2596,Am Schattwald,Am Schattwald,Stuttgart,Stuttgart,S,"20, 36, 37, 1, 2",Bus; Nachtbus,"81, 84, 91, 92, 747, 748, X74, N1, N63",9,9.0837118,48.7517544
de:08115:4572,Am Schlossberg,Höfingen Am Schlossberg,Leonberg,Höfingen,BB,"36, 46, 2, 3",Bus,"650, 651, 651A",3,9.0129596,48.8152705
de:08116:4000,Am Schönen Rain,Esslingen (N) Am Schönen Rain,Esslingen am Neckar,Esslingen (N),ES,"31, 2",Bus,105,1,9.3148936,48.7471449
de:08118:3464,Am Sonnenberg,Ludwigsburg Am Sonnenberg,Ludwigsburg,Ludwigsburg,LB,"34, 2",Bus; Nachtbus,"427, 427A, 533, N43",4,9.2120261,48.8823194
de:08118:5691,Am Türmle,Untermberg Am Türmle,Bietigheim-Bissingen,Untermberg,LB,"45, 3",Bus,"541, 554, 554A",3,9.0769917,48.9443553
de:08118:5767,Am unteren Schlossberg,Neckarrems Am unt. Schlossberg,Remseck am Neckar,Neckarrems,LB,"32, 34, 2",Bus,214,1,9.2703314,48.8705522
de:08116:4386,Am Wasen,Ötlingen Am Wasen,Kirchheim unter Teck,Ötlingen,ES,"61, 5",Bus; Ruftaxi,"161, 163, 164, RT161, RT163",5,9.4197881,48.6575323
de:08416:2870,Am Weiher,Hailfingen Am Weiher,Rottenburg am Neckar,Hailfingen,TÜ,,Bus,7627,1,8.8678597,48.5254116
de:08116:4149,Am Wiesengrund,Berkh. Am Wiesengrund,Esslingen am Neckar,Berkheim,ES,"31, 2",Bus; Nachtbus,"113, 138, N13",3,9.3214661,48.7159499
de:08116:4307,Am Wiesenrain,Kirchheim (T) Am Wiesenrain,Kirchheim unter Teck,Kirchheim (T),ES,"61, 5",Bus; Ruftaxi,"163, 164, RT163",3,9.4747577,48.6527863
de:08119:5155,Am Zipfelbach,Bittenfeld Am Zipfelbach,Waiblingen,Bittenfeld,WN,"32, 34, 43, 44, 2, 3",Bus; Nachtbus,"201, 201A, N24",3,9.3127188,48.8892925
de:08111:192,Am Äußeren Graben,Am Äußeren Graben,Stuttgart,Stuttgart,S,"1, 2",Bus,98,1,9.1457471,48.8534855
de:08118:6811,Amselweg,Gemmrigheim Amselweg,Gemmrigheim,Gemmrigheim,LB,"65, 5",Bus,573,1,9.1630007,49.0213093
de:08115:7040,Amselweg,Herrenberg Amselweg,Herrenberg,Herrenberg,BB,"68, 5",Bus; Ruftaxi,"794, RT779",2,8.8614449,48.5893064
de:08119:5128,Amselweg,Welzheim Amselweg,Welzheim,Welzheim,WN,"72, 5",Bus,330,1,9.6252826,48.8776965
de:08115:4697,Amsterdamer Straße,Böblingen Amsterdamer Str.,Böblingen,Böblingen,BB,"48, 3",Bus,"703, 721, 721A",3,8.9997917,48.6735237
de:08425:2551,Amstetten,Amstetten,Amstetten,Amstetten,ULLA,,Bus; R-Bahn; SEV-Bus,"RE5, MEX16, MEX16E, 46",4,9.8729108,48.5783241
de:08111:4068,Amstetter Straße,Amstetter Straße,Stuttgart,Stuttgart,S,"20, 31, 1, 2",Bus,103,1,9.2570299,48.7567848
de:08116:4373,Amtsgericht,Nürtingen Amtsgericht,Nürtingen,Nürtingen,ES,"50, 60, 4, 5",Bus; Nachtbus; SEV-Bus,"RB65E, 180, 183, 185, 185A, 193, 195, N85",8,9.3428013,48.6240293
de:08115:3229,Amundsenstraße,Sindelfingen Amundsenstraße,Sindelfingen,Sindelfingen,BB,"47, 48, 3",Bus,"705, 705A",2,8.9864492,48.7085668
de:08116:3916,An der Autmut,Neckarhausen An der Autmut,Nürtingen,Neckarhausen,ES,"4, 5",Bus,189,1,9.3111192,48.616035
de:08118:3041,An der Lache,Ditz. An der Lache,Ditzingen,Ditzingen,LB,"2, 3",Bus,626,1,9.0729713,48.8280438
de:08118:5460,An der Wette,Kornwestheim An der Wette,Kornwestheim,Kornwestheim,LB,"34, 2",Bus; Nachtbus,"413, 414, 415, N47",4,9.1855767,48.8642907
de:08116:4100,Anhäuserstraße,Hegensberg Anhäuserstraße,Esslingen am Neckar,Hegensberg,ES,"31, 2",Bus; Nachtbus,"108, N14",2,9.340091,48.7432154
de:08116:7577,Anne-Frank-Schule,Wendl.(N) Anne-Frank-Schule,Wendlingen am Neckar,Wendlingen (N),ES,"51, 4",Bus,"155, 155A",2,9.380927,48.6701762
de:08115:6531,Anne-Frank-Straße,Holzgerlingen Anne-Frank-Str.,Holzgerlingen,Holzgerlingen,BB,4,Bus,756,1,9.0045541,48.6393249
de:08119:3686,Anton-Schmidt-Straße,Waiblingen Anton-Schmidt-Str.,Waiblingen,Waiblingen,WN,"32, 2",Bus,216,1,9.3238055,48.8218648
de:08118:5690,Antonia-Visconti-Straße,Bietigh. Antonia-Visconti-Str.,Bietigheim-Bissingen,Bietigheim,LB,"45, 3",Bus; Nachtbus,"554, 554A, 567, 572, N57",5,9.1197943,48.9638134
de:08111:35,Antwerpener Straße,Antwerpener Straße,Stuttgart,Stuttgart,S,"20, 1",Nachtbus; Stadtbahn,"U1, U16, N6",3,9.2429312,48.8084137
de:08135:130,AOK,Heidenheim AOK,Heidenheim an der Brenz,Heidenheim (Brenz),HDH,,Bus,35,1,10.1353677,48.6796491
de:08119:3605,AOK/Waldhorn,Backnang AOK/Waldhorn,Backnang,Backnang,WN,"53, 54, 4",Bus,"360, 361, 368, 390, N36",5,9.4337659,48.948797
de:08118:3483,Apfelweg,Kornwestheim Apfelweg,Kornwestheim,Kornwestheim,LB,2,Bus,415,1,9.1860518,48.8711061
de:08125:4673,Apotheke,Beilstein Apotheke,Beilstein,Beilstein,HNLA,"75, 6",Bus,"460, 460A, X46, N46, 644",5,9.3157683,49.039623
de:08116:4822,Apotheke,Ötlingen Apotheke,Kirchheim unter Teck,Ötlingen,ES,"61, 5",Bus; Ruftaxi,"161, X10, RT161",3,9.4237708,48.6565915
de:08118:3426,Apotheke,Neckarweihingen Apotheke,Ludwigsburg,Neckarweihingen,LB,"34, 44, 2, 3",Bus; Nachtbus,"421, 421A, 428, 430, 430A, N41",6,9.2225924,48.9097975
de:08115:3101,Arbeiterzentrum,Böblingen Arbeiterzentrum,Böblingen,Böblingen,BB,"48, 3",Bus,"705, 709, 709A, 721, 723, 725, 760, 760A, 761, X16, X76",11,9.0128165,48.6867779
de:08235:1210,Arche,Möttlingen Arche,Bad Liebenzell,Möttlingen,CW,6,Bus,"670.2, 880",2,8.7975997,48.7591262
de:08119:7093,ARGE/Post,Waiblingen ARGE/Post,Waiblingen,Waiblingen,WN,"32, 2",Bus,218,1,9.3104146,48.8255526
de:08111:218,Arndt-/Spittastraße,Arndt-/Spittastraße,Stuttgart,Stuttgart,S,"10, 1",Nachtbus; Stadtbahn,"U2, U9, N2",3,9.15077,48.7748682
de:08118:3408,Arsenalplatz,Ludwigsburg Arsenalplatz,Ludwigsburg,Ludwigsburg,LB,"34, 2",Bus; Nachtbus,"421, 421A, 422, 422A, 424, 425, 425A, 426, 427, 427A, 430, 430A, 431, 433, 433A, 443, 444, 533, N41, N42, N43",21,9.1883661,48.895633
de:08111:2532,Asang,Asang,Stuttgart,Stuttgart,S,"20, 31, 1, 2",Bus; Nachtbus,"62, 65, N7",3,9.2740935,48.7708545
de:08111:2573,Asemwald,Asemwald,Stuttgart,Stuttgart,S,"20, 1",Bus; Nachtbus,"71, 74, 76, N8",4,9.192406,48.726166
de:08119:5329,Aspacher Brücke,Backnang Aspacher Brücke,Backnang,Backnang,WN,"53, 54, 4",Bus,"360, 361, 362, 368, 370",5,9.4286096,48.9461277
de:08116:6772,Aspen,Hochdorf Aspen,Hochdorf,Hochdorf (ES),ES,"51, 61, 4, 5",Bus; Nachtbus,"144, 147, 165, 168, N11",5,9.4557199,48.6893551
de:08111:2511,Aspen,Aspen,Stuttgart,Stuttgart,S,"20, 1",Bus; Ruftaxi,"61, RT6",2,9.2673902,48.7868587
de:08111:2418,Aspenwaldstraße,Aspenwaldstraße,Stuttgart,Stuttgart,S,"20, 1",Bus,91,1,9.1259374,48.7736752
de:08118:7400,Asperg,Asperg,Asperg,Asperg,LB,"34, 36, 45, 46, 2, 3",Bus; R-Bahn; S-Bahn; SEV-Bus,"S5, RE8, MEX18, 433, 531, 532, 536A, S5E",8,9.1479775,48.9072561
de:08111:2459,Asperger Straße,Asperger Straße,Stuttgart,Stuttgart,S,"20, 34, 1, 2",Bus,"98, 412, 508",3,9.1554873,48.8526095
de:08119:5115,Asperglen,Asperglen,Rudersberg,Asperglen,WN,"62, 72, 5",Bus,"229, 230, 330",3,9.5273631,48.8590149
de:08111:5854,Auberlenweg,Auberlenweg,Stuttgart,Stuttgart,S,"20, 1",Bus,91,1,9.1300464,48.7737875
de:08117:7801,Auchterstraße,Schlierbach Auchterstr.,Schlierbach,Schlierbach,GP,"4, 5",Bus; Nachtbus,"914, 914A, 924, 924A, N91",5,9.5282213,48.6750168
de:08119:5383,Auenwaldhalle,Unterbrüden Auenwaldhalle,Auenwald,Unterbrüden,WN,"63, 73, 5",Bus,"365, 365A, 381, 383",4,9.4987477,48.9346861
de:08119:5976,Auerhahnstraße,Schorndorf Auerhahnstraße,Schorndorf,Schorndorf,WN,"52, 4",Bus,247,1,9.5428514,48.796662
de:08118:5715,Auf dem Kies,Besigheim Auf dem Kies,Besigheim,Besigheim,LB,"55, 65, 4, 5",Bus; Nachtbus; SEV-Bus,"560, 574, 574A, N58, MEX18E",5,9.144044,49.0000595
de:08116:4404,Auf dem Lerchenberg,Nürtingen Auf dem Lerchenberg,Nürtingen,Nürtingen,ES,"50, 60, 4, 5",Bus,"X4, 74, 166A, 167, 182A, 183, 185, 185A, 195",9,9.3360085,48.6163337
de:08118:3475,Auf dem Wasen,Ludwigsburg Auf dem Wasen,Ludwigsburg,Ludwigsburg,LB,"34, 2",Bus,426,1,9.2145097,48.8986985
de:08119:3545,Auf den Rüdern,Burgst.(M) Auf den Rüdern,Burgstetten,Burgstall (Burgstetten),WN,"54, 4",Bus; Nachtbus,"455, 477, N30",3,9.3632248,48.9339882
de:08111:2380,Auf der Gans,Auf der Gans,Stuttgart,Stuttgart,S,"20, 1",Bus,58,1,9.2420141,48.8186938
de:08111:2473,Auf der Steig,Auf der Steig,Stuttgart,Stuttgart,S,"20, 1",Bus; Nachtbus; Stadtbahn,"U12, 52, N4",3,9.2044702,48.8183171
de:08117:257,Aufhausen,Aufhausen,Geislingen an der Steige,Aufhausen (Geislingen),GP,7,Bus,350,1,9.7636777,48.5855758
de:08425:2620,Aufhauser Str.,Nellingen Aufhauser Str.,Nellingen,Nellingen (UL),ULLA,7,Bus,350,1,9.7865197,48.5429669
de:08111:33,Augsburger Platz,Augsburger Platz,Stuttgart,Stuttgart,S,"20, 1",Nachtbus; Stadtbahn,"U1, U16, N6",3,9.2325318,48.8059083
de:08118:3409,August-Bebel-Straße,Eglosheim A.-Bebel-Str.,Ludwigsburg,Eglosheim,LB,"34, 2",Bus; Nachtbus,"425, 425A, 426, N41",4,9.1764218,48.9041046
de:08119:2516,August-Brändle-Straße,Fellbach August-Brändle-Straße,Fellbach,Fellbach,WN,"20, 32, 1, 2",Bus,"60, 212",2,9.2799252,48.8091029
de:08115:4546,August-Lämmle-Schule,Ramtel August-Lämmle-Schule,Leonberg,Ramtel,BB,"46, 3",Bus,"631A, 632A",2,9.0262758,48.7889925
de:08236:3042,August-Lämmle-Str.,Mühlacker August-Lämmle-Str.,Mühlacker,Mühlacker,PFLA,,Bus,707,1,8.8514554,48.9502213
de:08111:2546,Augustinum,Augustinum,Stuttgart,Stuttgart,S,"20, 1",Bus; Nachtbus,"65, N7",2,9.2143998,48.739328
de:08118:6721,Aussiedlerhöfe,Hofen Aussiedlerhöfe,Bönnigheim,Hofen (Bönnigheim),LB,"65, 5",Bus; Nachtbus,"554, 554A, N57",3,9.1128144,49.0293994
de:08117:320,Aussiedlerhöfe,Stötten Aussiedlerhöfe,Geislingen an der Steige,Stötten,GP,7,Bus,"950, 950A",2,9.8518072,48.6498937
de:08118:5619,Aussiedlerhöfe,Großb. Aussiedlerhöfe,Großbottwar,Großbottwar,LB,"65, 5",Bus,"460A, 461",2,9.2822171,49.0057203
de:08117:3306,Aussiedlerhöfe,Heiningen Aussiedlerhöfe,Heiningen,Heiningen (GP),GP,"5, 6",Bus; Nachtbus,"981, 981A, 983, 983A, 984, 984A, N94, N98",8,9.6579396,48.6763176
de:08115:6889,Aussiedlerhöfe,Haslach Aussiedlerhöfe,Herrenberg,Haslach,BB,"68, 5",Bus,"774, 774A",2,8.8293938,48.591152
de:08118:3430,Aussiedlerhöfe,Möglingen Aussiedlerhöfe,Möglingen,Möglingen,LB,"34, 36, 2",Bus,508,1,9.1390009,48.8678095
de:08116:3947,Austraße,Kirchheim (T) Austraße,Kirchheim unter Teck,Kirchheim (T),ES,"61, 5",Bus; Ruftaxi,"164, 165, RT17",3,9.4506451,48.6518941
de:08119:3745,Austraße,Grunbach Austraße,Remshalden,Grunbach,WN,"42, 3",Bus,"217, 217A, 333",3,9.4185483,48.8139697
de:08111:242,Austraße,Austraße,Stuttgart,Stuttgart,S,1,Bus,59,1,9.2208759,48.823853
de:08118:5746,Austraße,Vaihingen (E) Austraße,Vaihingen an der Enz,Vaihingen (E),LB,"56, 66, 4, 5",Bus,"503, 595",2,8.9623737,48.9285224
de:08116:6864,Austraße,Wendlingen (N) Austraße,Wendlingen am Neckar,Wendlingen (N),ES,"51, 4",Bus,154,1,9.3921035,48.6722519
de:08117:47,Autalhalle,Bad Überkingen Autalhalle,Bad Überkingen,Bad Überkingen,GP,7,Bus; Nachtbus,"965, 965A, 966, 966A, N96",5,9.7903411,48.5995773
de:08118:3000,Autenstraße,Ditzingen Autenstraße,Ditzingen,Ditzingen,LB,"36, 46, 2, 3",Bus; Nachtbus,"535, 620, 622, 623, 623A, 624, 626, N65",8,9.0629313,48.8262154
de:08236:3420,Autobahnmeisterei,Heimsheim Autobahnmeisterei,Heimsheim,Heimsheim,PFLA,,Bus,"653, 653A, 660, 762",4,8.870234,48.831466
de:08235:9269,Autohaus Braun/Lidl,Wildberg Autohaus Braun/Lidl,Wildberg,Wildberg,CW,,Bus; Ruftaxi,"RT759, 759, 775",3,8.747927,48.6367664
de:08111:271,Auwiesen,Auwiesen,Stuttgart,Stuttgart,S,"20, 34, 1, 2",Bus; Nachtbus; Stadtbahn,"U12, U14, 54, N5",4,9.2248816,48.8394469
de:08118:5648,Auwiesenbrücke,Bietigheim Auwiesenbrücke,Bietigheim-Bissingen,Bietigheim,LB,"45, 3",Bus; Nachtbus; SEV-Bus,"554, 566, 567, 572, N52, N57, N58, MEX18E",8,9.1320133,48.9572718
de:08116:4310,Auwiesenschule,Neckartenzl. Auwiesenschule,Neckartenzlingen,Neckartenzlingen,ES,"59, 69, 4, 5",Bus,"187, 187A, 188A, 189, 808A",5,9.2437919,48.5873401
de:08115:3154,AWB,Böblingen AWB,Böblingen,Böblingen,BB,3,Bus,"708, 725",2,9.0605886,48.6916634
de:08136:7002,B 297/Hohe Linde,Kirneck B 297/Hohe Linde,Lorch,Kirneck,AA,5,Bus,X93,1,9.6871387,48.7823128
de:08117:7611,B10 Tobelkreuzung,Süßen B10 Tobelkreuzung,Süßen,Süßen,GP,"6, 7",Bus,"972, N97",2,9.7477914,48.6800314
de:08127:28102,B14,Mainhardt B14,Mainhardt,Mainhardt,SHA,6,Bus,"372, 380",2,9.5556454,49.0754664
de:08119:3622,B14,Hertmannsweiler B14,Winnenden,Hertmannsweiler,WN,"43, 3",Bus,332,1,9.4222679,48.8903096
de:08235:10156,B28,Berneck B28,Altensteig,Berneck,CW,"98, 8",Bus,X77,1,8.6255158,48.5963269
de:08117:1105,B297 Schützenhof,Wäschenb. B297 Schützenhof,Wäschenbeuren,Wäschenbeuren,GP,5,Bus,"931, 931A, 932, 932A",4,9.6739389,48.7507823
de:08117:2012,B297/Kirchheimer Straße,Uhingen B297/Kirchh. Str.,Uhingen,Uhingen,GP,"4, 5",Bus; Nachtbus,"911, 911A, 914, 914A, 916A, N91",6,9.5756721,48.7042578
de:08117:48,B466,Hausen (F) B466,Bad Überkingen,Hausen (Bad Überkingen),GP,7,Bus; Nachtbus,"966, 966A, N96",3,9.7628049,48.6050239
de:08119:5952,Baach,Schnait Baach,Weinstadt,Schnait,WN,"42, 3",Ruftaxi,RT206,1,9.4197389,48.7658112
de:08119:5217,Baacher Straße,Höfen Baacher Straße,Winnenden,Höfen (Winnenden),WN,"43, 3",Bus,"337, 337A",2,9.4266279,48.877075
de:08119:6664,Baacher Weg,Hertm. Baacher Weg,Winnenden,Hertmannsweiler,WN,"43, 3",Bus,"332, 337A",2,9.4253551,48.8861259
de:08117:7804,Bachbrücke,Schlierbach Bachbrücke,Schlierbach,Schlierbach,GP,"4, 5",Bus,"914, 914A",2,9.5138745,48.6728965
de:08111:6272,Bachhalde,Bachhalde,Stuttgart,Stuttgart,S,"20, 34, 1, 2",Bus,"53, 53E",2,9.2277563,48.845511
de:08115:4795,Bachstraße,Altdorf Bachstraße,Altdorf,Altdorf (BB),BB,"58, 4",Bus; Ruftaxi,"751, 752, RT46",3,8.99408,48.6296939
de:08118:5606,Bachstraße,Großbottwar Bachstraße,Großbottwar,Großbottwar,LB,"65, 5",Bus,"460A, 461, 464",3,9.2916866,49.0006342
de:08117:3020,Bachstraße,Schlat Bachstr.,Schlat,Schlat,GP,6,Bus; Nachtbus,"980, 980A, 984, 984A, N94",5,9.7048635,48.6516788
de:08115:4610,Bachstraße,Sindelfingen Bachstr.,Sindelfingen,Sindelfingen,BB,"47, 48, 3",Bus,"702, 704, 704A",3,8.994031,48.7082437
de:08115:5912,Bachstraße,Weissach Bachstraße,Weissach,Weissach (BB),BB,"56, 4",Bus; Nachtbus,"634, 634A, 636, N62",4,8.9224897,48.8445515
de:08115:4181,Backhaus,Dachtel Backhaus,Aidlingen,Dachtel,BB,"57, 58, 67, 4, 5",Bus; Nachtbus; Ruftaxi,"744, 763, 763A, 764, N75, RT763",6,8.8550105,48.6781004
de:08235:1195,Backhaus,Neuhengstett Backhaus,Althengstett,Neuhengstett,CW,"5, 6",Bus,670.2,1,8.7799699,48.7379348
de:08117:3316,Backhaus,Eschenbach Backhaus,Eschenbach,Eschenbach,GP,"5, 6",Bus,984A,1,9.6701329,48.6527585
de:08125:4651,Backhaus,Ilsfeld Backhaus,Ilsfeld,Ilsfeld,HNLA,,Bus,646,1,9.2497614,49.0559706
de:08119:4947,Backhaus,Oberberken Backhaus,Schorndorf,Oberberken,WN,"52, 4",Bus,"241, 935A",2,9.555372,48.776801
de:08119:5170,Backhaus,Großheppach Backhaus,Weinstadt,Großheppach,WN,"42, 3",Bus,209,1,9.3852852,48.8193554
de:08119:5311,Backhäusle,Hanweiler Backhäusle,Winnenden,Hanweiler,WN,"43, 3",Bus,"332, 334",2,9.3860239,48.8534337
de:08119:7600,Backnang,Backnang,Backnang,Backnang,WN,"53, 54, 4",Bus; Nachtbus; R-Bahn; S-Bahn; SEV-Bus,"S3, S4, MEX19, RE90, MEX90, 359, 360, 361, 362, 363, 365, 366, 367, 368, 369, 370, 381, 382, 383, 384, 390, 393, 455, 457, 467, N30, N36, S3E, S4E, XEV, RE90E, MEX90E",32,9.4259861,48.9426484
de:08119:5035,Backnanger Straße,Rudersberg Backnanger Str.,Rudersberg,Rudersberg,WN,"62, 72, 5",Bus,393,1,9.5275767,48.8857839
de:08119:3634,Backnanger Straße,Winnenden Backnanger Str.,Winnenden,Winnenden,WN,"43, 3",Bus,332,1,9.4009469,48.8792175
de:08117:46,Bad,Bad Überkingen Bad,Bad Überkingen,Bad Überkingen,GP,7,Bus; Nachtbus,"965, 965A, 966, 966A, N96",5,9.7964576,48.6005513
de:08116:7102,Bad,Leinfelden Bad,Leinfelden-Echterdingen,Leinfelden,ES,"38, 2",Bus; Nachtbus,"818, 818A, 826, 826A, N18",5,9.1386445,48.6998416
de:08111:6333,Bad Cannstatt,Bad Cannstatt,Stuttgart,Stuttgart,S,"20, 1",Bus; R-Bahn; S-Bahn; SEV-Bus,"S1, S2, S3, RE1, RE5, RE6, MEX12, MEX13, MEX16, MEX18, MEX19, RE90, MEX90, 45, S1E, S2E, S2X, MEX16E, RE90E, MEX90E",20,9.2174686,48.8012798
de:08111:6332,Bad Cannstatt Wilhelmsplatz,Bad Cannstatt Wilhelmsplatz,Stuttgart,Stuttgart,S,"20, 1",Nachtbus; SEV-Bus; Stadtbahn,"U1, U2, U13, U16, U19, N4, N5, N6, S1E, S2E, XEV, MEX16E, RE90E",13,9.2157599,48.8027667
